日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均.1,25日平均.1
2024/02/15,"38,017.83","38,188.74","37,935.36","38,157.94","37,517.18","36,284.13","34,014.37",--,"129,994","137,704.80","117,775.80"
2024/02/14,"37,712.87","37,825.85","37,594.47","37,703.32","37,109.58","36,135.48","33,919.76",--,"120,274","137,010.20","116,815.40"
2024/02/13,"37,248.36","38,010.69","37,184.10","37,963.97","36,801.05","35,977.87","33,830.38",--,"140,504","139,893.20","116,487.08"
2024/02/09,"36,915.44","37,287.26","36,807.03","36,897.42","36,479.08","35,794.41","33,740.98",--,"146,766","137,898.20","115,480.16"
2024/02/08,"36,258.84","36,956.97","36,206.20","36,863.28","36,331.20","35,650.05","33,668.09",--,"150,986","131,509.20","114,300.84"
2024/02/07,"36,002.99","36,195.50","35,854.63","36,119.92","36,160.84","35,514.08","33,603.81",--,"126,521","124,938.80","111,822.84"
2024/02/06,"36,249.08","36,294.48","36,065.98","36,160.66","36,194.20","35,410.87","33,549.42",--,"134,689","121,853.60","109,694.36"
2024/02/05,"36,419.34","36,452.62","36,213.00","36,354.16","36,175.24","35,311.69","33,489.40",--,"130,529","112,495.60","108,054.12"
2024/02/02,"36,249.99","36,441.09","36,083.61","36,158.02","36,109.79","35,189.76","33,435.55",--,"114,821","105,491.40","105,563.56"
2024/02/01,"36,008.56","36,146.36","35,924.60","36,011.46","36,028.40","35,073.60","33,386.71",--,"118,134","104,454.60","103,328.40"
2024/01/31,"35,747.89","36,292.53","35,704.58","36,286.71","36,073.41","34,959.91","33,332.38",--,"111,095","99,745.80","102,179.52"
2024/01/30,"36,196.64","36,249.03","36,039.31","36,065.86","36,061.36","34,834.06","33,271.84",--,"87,899","99,252.20","101,558.80"
2024/01/29,"35,814.29","36,186.87","35,813.77","36,026.94","36,151.70","34,738.46","33,204.22",--,"95,508","103,971.20","102,760.84"
2024/01/26,"36,003.00","36,060.40","35,687.58","35,751.07","36,255.70","34,626.16","33,138.20",--,"109,637","104,870.00","103,192.84"
2024/01/25,"36,213.14","36,312.36","35,912.54","36,236.47","36,298.14","34,506.47","33,068.55",--,"94,590","103,766.20","103,082.44"
2024/01/24,"36,415.66","36,471.39","36,104.89","36,226.48","36,144.08","34,375.84","33,001.90",--,"108,627","104,905.20","104,942.72"
2024/01/23,"36,605.30","36,984.51","36,436.07","36,517.57","35,994.34","34,234.23","32,942.35",--,"111,494","111,083.00","105,931.64"
2024/01/22,"36,294.10","36,571.80","36,225.91","36,546.95","35,814.66","34,090.58","32,880.21",--,"100,002","109,473.40","105,469.96"
2024/01/19,"35,913.72","36,076.23","35,790.07","35,963.27","35,685.63","33,942.45","32,817.89",--,"104,118","110,608.20","105,392.56"
2024/01/18,"35,371.25","35,728.09","35,371.25","35,466.17","35,608.40","33,815.59","32,770.00",--,"100,285","115,629.80","105,458.84"
2024/01/17,"35,850.18","36,239.22","35,476.52","35,477.75","35,525.13","33,689.26","32,727.99",--,"139,516","121,584.40","107,213.80"
2024/01/16,"35,909.20","35,955.68","35,587.53","35,619.18","35,317.93","33,584.48","32,690.67",--,"103,446","114,878.00","105,838.20"
2024/01/15,"35,634.12","36,008.23","35,544.32","35,901.79","34,946.73","33,497.55","32,647.78",--,"105,676","116,602.00","105,348.52"
2024/01/12,"35,601.65","35,839.65","35,362.24","35,577.11","34,441.85","33,372.51","32,603.37",--,"129,226","118,533.00","104,564.96"
2024/01/11,"34,871.33","35,157.56","34,849.57","35,049.86","33,984.09","33,278.68","32,569.32",--,"130,058","116,144.40","102,887.96"
2024/01/10,"33,896.33","34,539.02","33,885.74","34,441.72","33,666.95","33,213.94","32,545.22",--,"105,984","107,940.00","101,189.56"
2024/01/09,"33,704.83","33,990.28","33,600.32","33,763.18","33,486.53","33,175.75","32,533.11",--,"112,066","101,405.00","103,036.48"
2024/01/05,"33,397.52","33,568.04","33,257.43","33,377.42","33,470.14","33,158.07","32,525.17",--,"115,331","97,728.40","102,122.96"
2024/01/04,"33,193.05","33,299.39","32,693.18","33,288.29","33,455.83","33,159.31","32,516.23",--,"117,283","88,315.20","100,873.60"
2023/12/29,"33,458.64","33,652.71","33,305.17","33,464.17","33,448.98","33,165.68","32,509.40",--,"89,036","76,647.00","99,490.96"
2023/12/28,"33,477.47","33,571.73","33,411.24","33,539.62","33,389.95","33,172.14","32,496.12",--,"73,309","76,722.20","99,157.28"
2023/12/27,"33,532.97","33,755.75","33,521.52","33,681.24","33,310.12","33,168.63","32,483.68",--,"93,683","81,175.80","99,249.80"
2023/12/26,"33,295.68","33,312.26","33,181.36","33,305.85","33,309.06","33,155.54","32,474.48",--,"68,265","86,029.20","99,179.08"
2023/12/25,"33,414.51","33,414.51","33,221.57","33,254.03","33,291.77","33,158.83","32,473.61",--,"58,942","93,637.80","100,243.64"
2023/12/22,"33,257.95","33,375.19","33,151.70","33,169.05","33,192.76","33,172.08","32,470.72",--,"89,412","103,224.80","101,614.48"
2023/12/21,"33,276.81","33,337.84","33,097.79","33,140.47","33,153.06","33,182.29","32,467.65",--,"95,577","113,561.80","101,805.60"
2023/12/20,"33,467.32","33,824.06","33,467.32","33,675.94","33,062.22","33,197.46","32,461.92",--,"117,950","121,116.40","102,933.52"
2023/12/19,"32,774.21","33,219.39","32,654.43","33,219.39","32,912.30","33,158.26","32,447.83",--,"106,308","117,516.80","101,739.16"
2023/12/18,"32,769.23","32,790.58","32,541.23","32,758.98","32,837.16","33,132.89","32,436.02",--,"106,877","115,868.60","101,110.60"
2023/12/15,"32,760.56","33,122.33","32,732.66","32,970.55","32,843.73","33,125.25","32,428.93",--,"141,097","115,648.20","101,286.36"
2023/12/14,"33,032.30","33,120.55","32,515.04","32,686.25","32,711.19","33,112.29","32,418.25",--,"133,350","116,260.60","100,264.28"
2023/12/13,"32,973.47","33,104.47","32,864.38","32,926.35","32,745.60","33,091.50","32,404.09",--,"99,952","110,615.80","101,177.60"
2023/12/12,"33,107.65","33,172.13","32,800.24","32,843.70","32,849.51","33,065.32","32,395.57",--,"98,067","108,866.20","101,447.72"
2023/12/11,"32,665.09","32,933.08","32,650.10","32,791.80","32,835.93","33,059.91","32,384.46",--,"105,775","106,470.20","103,099.56"
2023/12/08,"32,600.47","32,604.35","32,205.38","32,307.86","32,923.83","33,026.23","32,371.99",--,"144,159","102,775.40","103,711.20"
2023/12/07,"33,165.72","33,195.87","32,814.69","32,858.31","33,148.56","32,997.99","32,362.10",--,"105,126","91,463.20","103,147.12"
2023/12/06,"32,928.92","33,452.13","32,914.09","33,445.90","33,274.27","32,918.01","32,343.33",--,"91,204","100,869.40","104,315.96"
2023/12/05,"33,022.38","33,089.82","32,726.68","32,775.82","33,249.34","32,808.05","32,319.06",--,"86,087","100,474.20","108,147.60"
2023/12/04,"33,318.07","33,324.38","33,023.04","33,231.27","33,375.85","32,736.68","32,305.61",--,"87,301","100,076.20","108,268.40"
2023/12/01,"33,537.44","33,551.57","33,397.42","33,431.51","33,419.13","32,631.50","32,292.38",--,"87,598","99,159.40","108,198.44"
2023/11/30,"33,260.14","33,486.89","33,161.07","33,486.89","33,457.94","32,545.04","32,274.09",--,"152,157","97,778.60","107,841.04"
2023/11/29,"33,244.43","33,516.23","33,179.07","33,321.22","33,450.92","32,448.06","32,260.58",--,"89,228","82,471.60","105,670.84"
2023/11/28,"33,520.39","33,545.85","33,298.04","33,408.39","33,457.51","32,355.19","32,245.69",--,"84,097","83,009.00","105,042.80"
2023/11/27,"33,710.03","33,811.41","33,397.04","33,447.67","33,453.44","32,269.23","32,231.94",--,"82,717","85,165.40","105,060.52"
2023/11/24,"33,752.05","33,817.86","33,622.57","33,625.53","33,480.94","32,188.55","32,216.03",--,"80,694","87,264.60","104,981.04"
2023/11/22,"33,182.99","33,593.50","33,182.99","33,451.83","33,440.72","32,125.22","32,196.93",--,"75,622","89,963.80","105,081.40"
2023/11/21,"33,453.15","33,460.32","33,254.73","33,354.14","33,454.29","32,068.76","32,179.69",--,"91,915","99,594.40","105,081.20"
2023/11/20,"33,559.62","33,853.46","33,352.69","33,388.03","33,322.65","32,000.95","32,171.07",--,"94,879","98,829.60","104,785.08"
2023/11/17,"33,344.85","33,599.63","33,263.67","33,585.20","33,162.07","31,958.07","32,172.26",--,"93,213","97,972.60","104,651.68"
2023/11/16,"33,399.59","33,614.13","33,233.84","33,424.41","32,958.65","31,914.45","32,166.75",--,"94,190","101,584.20","104,945.68"
2023/11/15,"33,112.31","33,556.52","33,096.93","33,519.70","32,803.06","31,854.93","32,157.88",--,"123,775","105,855.20","104,758.32"
2023/11/14,"32,760.51","32,836.27","32,667.40","32,695.93","32,532.41","31,784.01","32,149.50",--,"88,091","112,336.80","103,848.44"
2023/11/13,"32,818.15","32,913.31","32,499.28","32,585.11","32,447.59","31,715.96","32,149.13",--,"90,594","116,059.60","104,107.12"
2023/11/10,"32,491.24","32,598.93","32,248.24","32,568.11","32,472.27","31,655.57","32,150.43",--,"111,271","125,813.40","105,051.00"
2023/11/09,"32,316.39","32,723.71","32,193.20","32,646.46","32,348.62","31,573.92","32,152.20",--,"115,545","127,772.40","106,086.44"
2023/11/08,"32,457.23","32,512.17","32,049.34","32,166.48","32,139.66","31,517.58","32,147.64",--,"156,183","130,674.80","105,848.76"
2023/11/07,"32,551.77","32,591.11","32,250.93","32,271.82","31,878.13","31,501.31","32,151.96",--,"106,705","126,307.60","103,724.72"
2023/11/06,"32,450.82","32,766.54","32,395.50","32,708.48","31,563.16","31,484.74","32,160.28",--,"139,363","142,365.60","104,737.84"
2023/11/02,"31,987.02","32,087.13","31,878.36","31,949.89","31,219.80","31,451.31","32,157.42",--,"121,066","132,314.40","103,799.52"
2023/11/01,"31,311.22","31,601.65","31,301.51","31,601.65","30,950.18","31,468.19","32,163.31",--,"130,057","125,211.60","103,180.40"
2023/10/31,"30,694.96","30,973.66","30,552.65","30,858.85","30,883.84","31,496.72","32,174.21",--,"134,347","114,932.80","101,436.32"
2023/10/30,"30,663.48","30,762.50","30,538.29","30,696.96","30,924.54","31,569.51","32,188.68",--,"186,995","107,643.80","99,346.76"
2023/10/27,"30,713.79","31,081.48","30,687.33","30,991.69","30,985.05","31,637.73","32,208.76",--,"89,107","84,950.20","96,258.64"
2023/10/26,"30,902.92","30,943.33","30,567.61","30,601.78","31,038.59","31,700.90","32,224.74",--,"85,552","84,036.80","97,009.76"
2023/10/25,"31,302.51","31,466.92","31,195.58","31,269.92","31,204.36","31,797.78","32,248.56",--,"78,663","83,072.40","98,126.12"
2023/10/24,"31,157.01","31,210.26","30,551.67","31,062.35","31,358.82","31,876.69","32,268.60",--,"97,902","83,980.40","99,665.96"
2023/10/23,"31,151.98","31,177.41","30,974.26","30,999.55","31,554.41","31,975.52","32,298.95",--,"73,527","79,523.40","102,413.20"
2023/10/20,"31,164.89","31,428.97","31,093.90","31,259.36","31,686.31","32,062.26","32,331.26",--,"84,540","81,720.40","103,956.28"
2023/10/19,"31,579.54","31,669.42","31,399.17","31,430.62","31,897.63","32,120.15","32,364.51",--,"80,730","83,121.20","104,500.48"
2023/10/18,"32,033.81","32,101.47","31,866.95","32,042.25","32,110.44","32,173.98","32,387.96",--,"83,203","87,087.80","105,030.48"
2023/10/17,"32,063.79","32,260.77","31,901.39","32,040.29","32,089.29","32,191.00","32,403.85",--,"75,617","88,348.40","105,071.12"
2023/10/16,"31,983.04","31,999.79","31,564.31","31,659.03","32,030.54","32,213.66","32,419.23",--,"84,512","93,430.60","106,608.48"
2023/10/13,"32,328.39","32,533.08","32,249.03","32,315.99","31,897.67","32,266.94","32,430.96",--,"91,544","95,439.80","107,234.72"
2023/10/12,"32,120.94","32,494.66","32,120.94","32,494.66","31,649.54","32,303.94","32,436.06",--,"100,563","99,969.20","107,340.56"
2023/10/11,"31,847.10","32,037.07","31,804.09","31,936.51","31,255.99","32,325.63","32,439.89",--,"89,506","107,288.00","106,971.80"
2023/10/10,"31,314.67","31,818.26","31,314.67","31,746.53","31,116.27","32,365.74","32,457.60",--,"101,028","111,307.40","106,973.92"
2023/10/06,"31,003.95","31,160.45","30,928.16","30,994.67","31,118.94","32,404.30","32,481.98",--,"94,558","111,718.20","106,470.08"
2023/10/05,"30,733.65","31,083.90","30,565.32","31,075.36","31,291.53","32,469.29","32,513.90",--,"114,191","119,213.20","107,271.84"
2023/10/04,"30,765.03","30,830.85","30,487.67","30,526.88","31,450.96","32,519.61","32,544.50",--,"137,157","119,556.00","106,268.44"
2023/10/03,"31,607.97","31,607.97","31,157.40","31,237.94","31,819.97","32,587.61","32,586.89",--,"109,603","113,242.20","103,881.52"
2023/10/02,"32,101.97","32,401.58","31,759.88","31,759.88","32,035.39","32,624.90","32,616.86",--,"103,082","108,612.60","102,294.24"
2023/09/29,"32,018.64","32,027.46","31,717.74","31,857.62","32,219.14","32,619.47","32,640.09",--,"132,033","104,417.80","100,798.12"
2023/09/28,"32,119.37","32,164.45","31,674.42","31,872.52","32,328.10","32,636.65","32,655.57",--,"115,905","99,969.60","98,452.60"
2023/09/27,"32,023.37","32,371.90","31,960.32","32,371.90","32,467.80","32,642.16","32,663.06",--,"105,588","98,365.60","96,418.40"
2023/09/26,"32,640.05","32,643.41","32,315.05","32,315.05","32,598.17","32,621.56","32,661.64",--,"86,455","99,940.20","95,002.08"
2023/09/25,"32,517.26","32,722.22","32,388.28","32,678.62","32,783.68","32,591.58","32,652.65",--,"82,108","106,081.00","94,324.28"
2023/09/22,"32,189.32","32,535.67","32,154.53","32,402.41","32,954.58","32,542.47","32,642.45",--,"109,792","122,976.00","94,032.24"
2023/09/21,"32,865.56","32,939.89","32,550.65","32,571.03","33,107.71","32,511.41","32,643.85",--,"107,885","123,438.40","93,149.04"
2023/09/20,"33,261.35","33,267.14","32,988.65","33,023.78","33,134.81","32,479.24","32,639.13",--,"113,461","121,490.40","92,227.04"
2023/09/19,"33,296.23","33,337.23","33,128.86","33,242.59","33,085.33","32,447.85","32,619.14",--,"117,159","117,594.20","90,693.28"
2023/09/15,"33,428.44","33,634.31","33,391.46","33,533.09","32,930.36","32,400.54","32,591.21",--,"166,583","111,006.20","89,829.24"
2023/09/14,"32,925.54","33,244.45","32,851.24","33,168.10","32,745.11","32,358.16","32,555.94",--,"112,104","100,499.80","87,485.84"
2023/09/13,"32,742.29","32,872.44","32,616.65","32,706.52","32,709.71","32,319.61","32,531.41",--,"98,145","98,112.60","87,181.16"
2023/09/12,"32,629.16","32,799.69","32,486.48","32,776.37","32,816.61","32,306.44","32,511.77",--,"93,980","97,321.60","86,926.72"
2023/09/11,"32,690.54","32,746.14","32,391.69","32,467.76","32,868.69","32,285.57","32,486.97",--,"84,219","96,794.40","86,931.84"
2023/09/08,"32,916.25","32,920.43","32,512.80","32,606.84","32,962.97","32,274.57","32,464.75",--,"114,051","97,862.40","87,827.88"
2023/09/07,"33,118.55","33,322.45","32,986.35","32,991.08","32,983.73","32,256.67","32,439.09",--,"100,168","92,738.60","88,079.44"
2023/09/06,"33,115.06","33,282.15","33,088.22","33,241.02","32,909.38","32,245.33","32,411.98",--,"94,190","95,625.40","89,040.76"
2023/09/05,"32,941.41","33,036.76","32,784.32","33,036.76","32,727.87","32,254.75","32,383.26",--,"91,344","94,608.60","89,703.44"
2023/09/04,"32,797.32","32,939.18","32,714.94","32,939.18","32,565.91","32,260.17","32,353.54",--,"89,559","91,836.60","91,421.44"
2023/09/01,"32,521.15","32,845.46","32,499.44","32,710.62","32,412.07","32,252.97","32,322.01",--,"88,432","87,909.00","94,659.08"
2023/08/31,"32,361.02","32,692.76","32,359.15","32,619.34","32,194.80","32,260.19","32,287.11",--,"114,602","83,358.40","94,757.84"
2023/08/30,"32,432.95","32,557.45","32,300.56","32,333.46","32,128.38","32,262.15","32,250.10",--,"89,106","75,117.00","93,580.48"
2023/08/29,"32,280.57","32,389.12","32,186.57","32,226.97","32,063.74","32,276.12","32,214.00",--,"77,484","70,305.80","94,057.28"
2023/08/28,"31,915.68","32,205.48","31,881.93","32,169.99","31,989.69","32,295.08","32,176.15",--,"69,921","68,845.00","94,297.84"
2023/08/25,"31,840.91","31,885.53","31,572.06","31,624.28","31,868.82","32,300.45","32,135.57",--,"65,679","68,762.80","94,676.40"
2023/08/24,"32,130.52","32,297.91","32,063.14","32,287.21","31,834.11","32,335.10","32,102.21",--,"73,395","70,588.40","95,073.20"
2023/08/23,"31,717.91","32,039.60","31,717.91","32,010.26","31,701.87","32,359.45","32,061.62",--,"65,050","73,451.80","95,413.36"
2023/08/22,"31,792.60","31,906.10","31,693.76","31,856.71","31,653.18","32,378.79","32,020.82",--,"70,180","77,408.80","96,055.80"
2023/08/21,"31,552.85","31,758.70","31,409.86","31,565.64","31,729.62","32,400.18","31,984.83",--,"69,510","78,396.20","96,859.88"
2023/08/18,"31,321.26","31,644.89","31,275.25","31,450.76","31,828.47","32,434.32","31,952.27",--,"74,807","83,605.80","97,190.56"
2023/08/17,"31,621.98","31,704.08","31,309.68","31,626.00","32,033.05","32,454.05","31,917.68",--,"87,712","90,244.00","97,733.80"
2023/08/16,"31,965.58","31,997.28","31,766.82","31,766.82","32,148.72","32,477.15","31,875.43",--,"84,835","93,599.00","97,711.72"
2023/08/15,"32,372.53","32,403.93","32,217.52","32,238.89","32,270.81","32,494.07","31,830.76",--,"75,117","94,988.80","98,364.92"
2023/08/14,"32,456.72","32,613.99","32,031.54","32,059.91","32,273.94","32,500.05","31,782.51",--,"95,558","98,787.00","99,562.48"
2023/08/10,"32,015.96","32,504.85","32,015.96","32,473.65","32,300.51","32,528.57","31,736.29",--,"107,998","100,999.40","99,762.32"
2023/08/09,"32,346.32","32,407.85","32,175.64","32,204.33","32,237.64","32,563.18","31,684.17",--,"104,487","103,467.80","99,247.68"
2023/08/08,"32,430.61","32,539.88","32,238.59","32,377.29","32,338.31","32,611.90","31,636.88",--,"91,784","107,410.60","99,043.04"
2023/08/07,"31,921.28","32,306.87","31,830.23","32,254.56","32,558.17","32,666.95","31,586.60",--,"94,108","111,205.20","99,187.28"
2023/08/04,"32,019.06","32,294.70","31,934.35","32,192.75","32,741.70","32,704.32","31,538.66",--,"106,620","119,242.40","99,873.28"
2023/08/03,"32,375.85","32,467.06","32,142.25","32,159.28","32,855.00","32,745.98","31,489.62",--,"120,340","132,018.40","100,324.12"
2023/08/02,"33,123.12","33,158.58","32,628.29","32,707.69","33,001.37","32,787.37","31,440.74",--,"124,201","126,130.60","99,155.08"
2023/08/01,"33,292.31","33,488.77","33,203.88","33,476.58","32,993.50","32,780.59","31,380.07",--,"110,757","118,324.00","97,370.32"
2023/07/31,"33,128.83","33,402.08","33,025.93","33,172.22","32,834.69","32,749.48","31,308.15",--,"134,294","116,377.80","95,902.96"
2023/07/28,"32,444.42","32,846.97","32,037.55","32,759.23","32,740.43","32,733.86","31,238.16",--,"170,500","106,218.60","94,676.80"
2023/07/27,"32,523.69","32,938.59","32,503.69","32,891.16","32,649.44","32,754.08","31,169.82",--,"90,901","87,995.60","91,643.40"
2023/07/26,"32,704.96","32,724.25","32,488.52","32,668.34","32,569.31","32,781.44","31,098.18",--,"85,168","84,935.20","91,287.36"
2023/07/25,"32,705.39","32,715.56","32,509.94","32,682.51","32,614.85","32,810.26","31,028.91",--,"101,026","84,281.40","91,177.16"
